imdb_id,script_id,title,year,gross (inflation-adjusted),link
tt1015474,7896,Train,2008,,Train (2008) (aka Terror Train) [2007-4-12] [Digital].pdf
tt1017451,9104,The Runaways,2010,3,http://indiegroundfilms.files.wordpress.com/2014/01/runaways-the-jul-25-08.pdf
tt1019452,633,A Serious Man,2009,10,film_20100519/all_imsdb_05_19_10/A-Serious-Man.html
tt1020072,7709,Selma,2014,55,"SELMA (2014) by Paul Webb & Ava DuVernay [2014.02.02] [Digital] [Black'07, Brit'07].pdf"
tt1022603,1534,(500) Days of Summer,2009,37,http://www.imsdb.com/Movie Scripts/500 Days of Summer Script.html
tt1023114,3690,The Way Back,2010,2,"http://www.imsdb.com/Movie Scripts/Way Back, The Script.html"
tt1024648,1691,Argo,2012,148,http://www.imsdb.com/Movie Scripts/Argo Script.html
tt1028576,4928,Secretariat,2010,65,http://screenplayexplorer.com/wp-content/scripts/Secretariat.pdf
tt1029120,4351,Henry Poole Is Here,2008,2,http://aquilamorongstudio.com/wp-content/uploads/2012/10/HENRY.POOLE_.10.12.06.pdf
tt1031280,7474,Splinter,2008,,Splinter (2008) (aka Tooth And Nail) [Undated] [Scan].pdf
tt1032755,1285,RocknRolla,2008,6,film_20100519/all_imsdb_05_19_10/RocknRolla.html
tt1033575,2146,The Descendants,2011,90,"http://www.imsdb.com/Movie Scripts/Descendants, The Script.html"
tt1034010,7897,Bad Meat,2011,,Bad Meat.pdf
tt1034032,939,Gamer,2009,23,film_20100519/all_imsdb_05_19_10/Gamer.html
tt1034303,855,Defiance,2008,34,film_20100519/all_imsdb_05_19_10/Defiance.html
tt1037705,1886,The Book of Eli,2010,104,"http://www.imsdb.com/Movie Scripts/Book of Eli, The Script.html"
tt1038686,1094,Legion,2010,44,film_20100519/all_imsdb_05_19_10/Legion.html
tt1038919,768,The Bounty Hunter,2010,73,"film_20100519/all_imsdb_05_19_10/Bounty-Hunter,-The.html"
tt1041829,1250,The Proposal,2009,190,"film_20100519/all_imsdb_05_19_10/Proposal,-The.html"
tt1045772,2582,I Love You Phillip Morris,2009,2,http://www.imsdb.com/Movie Scripts/I Love You Phillip Morris Script.html
tt1045778,3758,Year One,2009,50,http://www.imsdb.com/Movie Scripts/Year One Script.html
tt1046173,935,G.I. Joe: The Rise of Cobra,2009,174,film_20100519/all_imsdb_05_19_10/G.I.-Joe-The-Rise-of-Cobra.html
tt1046947,2736,Last Chance Harvey,2008,18,http://www.imsdb.com/Movie Scripts/Last Chance Harvey Script.html
tt1049413,3641,Up,2009,339,http://www.imsdb.com/Movie Scripts/Up Script.html
tt1054606,2594,The Imaginarium of Doctor Parnassus,2009,8,"http://www.imsdb.com/Movie Scripts/Imaginarium of Doctor Parnassus, The Script.html"
tt1057500,2632,Invictus,2009,43,http://www.imsdb.com/Movie Scripts/Invictus Script.html
tt1058017,1044,The Invention of Lying,2009,21,"film_20100519/all_imsdb_05_19_10/Invention-of-Lying,-The.html"
tt1059786,879,Eagle Eye,2008,122,film_20100519/all_imsdb_05_19_10/Eagle-Eye.html
tt1060277,8192,Cloverfield,2008,96,CLOVERFIELD (2008) 2007.06.08 draft by Drew Goddard.pdf
tt1065073,5386,Boyhood,2014,27,http://gointothestory.blcklst.com/wp-content/uploads/2014/11/Boyhood-screenplay-11-14-FINAL.pdf
tt1067583,3689,Water for Elephants,2011,64,http://www.imsdb.com/Movie Scripts/Water for Elephants Script.html
tt1067774,2945,Monte Carlo,2011,25,http://www.imsdb.com/Movie Scripts/Monte Carlo Script.html
tt1068680,3759,Yes Man,2008,118,http://www.imsdb.com/Movie Scripts/Yes Man Script.html
tt1075747,4459,Jonah Hex,2010,11,http://www.joblo.com/scripts/Jonah-Hex.pdf
tt1084950,3167,Rachel Getting Married,2008,15,http://www.imsdb.com/Movie Scripts/Rachel Getting Married Script.html
tt1091191,5433,Lone Survivor,2013,133,http://gointothestory.blcklst.com/wp-content/uploads/2014/07/Lone-Survivor.pdf
tt1091722,3805,Adventureland,2009,18,http://www.joblo.com/scripts/Adventureland.pdf
tt1092026,3069,Paul,2011,41,http://www.imsdb.com/Movie Scripts/Paul Script.html
tt1097649,4902,The Russell Girl,2008,,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Russell_Girl.pdf
tt1099212,3621,Twilight,2008,231,http://www.imsdb.com/Movie Scripts/Twilight Script.html
tt1100089,2313,Foxcatcher,2014,12,http://www.imsdb.com/Movie Scripts/Foxcatcher Script.html
tt1104126,3323,Shifty,2008,,http://www.imsdb.com/Movie Scripts/Shifty Script.html
tt1107860,8406,The Maiden Heist,2009,,The Maiden Heist.pdf
tt1119646,2469,The Hangover,2009,321,"http://www.imsdb.com/Movie Scripts/Hangover, The Script.html"
tt1120985,3947,Blue Valentine,2010,10,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Blue_Valentine.pdf
tt1121977,4647,Mother and Child,2009,1,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Mother_and_Child.pdf
tt1124035,7171,The Ides of March,2011,44,Ides of March.pdf
tt1125849,3746,The Wrestler,2008,31,"http://www.imsdb.com/Movie Scripts/Wrestler, The Script.html"
tt1126590,6910,Big Eyes,2014,15,BIG EYES - Scott Alexander & Larry Karaszewski.pdf
tt1126591,1945,Burlesque,2010,43,http://www.imsdb.com/Movie Scripts/Burlesque Script.html
tt1127180,2182,Drag Me to Hell,2009,48,http://www.imsdb.com/Movie Scripts/Drag Me to Hell Script.html
tt1127715,7830,Sin Nombre,2009,2,Sin Nombre.pdf
tt1129445,1613,Amelia,2009,16,http://www.imsdb.com/Movie Scripts/Amelia Script.html
tt1130080,4422,The Informant!,2009,38,"http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Informant, The.pdf"
tt1131734,7157,Jennifer's Body,2009,18,jennifers-body-sept-20-07.pdf
tt1133985,8887,Green Lantern,2011,128,http://indiegroundfilms.files.wordpress.com/2014/01/green-lantern-jun09-08-1st.pdf
tt1142977,5404,Frankenweenie,2012,38,http://gointothestory.blcklst.com/wp-content/uploads/2014/11/Frankenweenie.pdf
tt1142988,3631,The Ugly Truth,2009,103,"http://www.imsdb.com/Movie Scripts/Ugly Truth, The Script.html"
tt1148204,1211,Orphan,2009,48,film_20100519/all_imsdb_05_19_10/Orphan.html
tt1152836,4829,Public Enemies,2009,112,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Public_Enemies.html
tt1172233,5222,Whip It,2009,15,http://www.joblo.com/scripts/Whip-It.pdf
tt1172991,4035,The Company Men,2010,4,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Company_Men.pdf
tt1174730,4016,City Island,2009,7,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-City_Island.pdf
tt1174732,1650,An Education,2009,14,http://www.imsdb.com/Movie Scripts/An Education Script.html
tt1175491,6922,W.,2008,30,BUSH_10.15.07.pdf
tt1176740,5170,Away We Go,2009,10,http://www.screenplaydb.com/film/download/awaywego200711/
tt1179891,7149,My Bloody Valentine,2009,59,My Bloody Valentine (2009).pdf
tt1182345,2946,Moon,2009,5,http://www.imsdb.com/Movie Scripts/Moon Script.html
tt1186367,3014,Ninja Assassin,2009,44,http://www.imsdb.com/Movie Scripts/Ninja Assassin Script.html
tt1188729,3055,Pandorum,2009,11,http://www.imsdb.com/Movie Scripts/Pandorum Script.html
tt1189340,2779,The Lincoln Lawyer,2011,63,"http://www.imsdb.com/Movie Scripts/Lincoln Lawyer, The Script.html"
tt1190080,1509,2012,2009,192,http://www.imsdb.com/Movie Scripts/2012 Script.html
tt1193138,3643,Up in the Air,2009,97,http://www.imsdb.com/Movie Scripts/Up in the Air Script.html
tt1194263,2382,Get Low,2009,10,http://www.imsdb.com/Movie Scripts/Get Low Script.html
tt1196956,9051,One Chance,2013,,http://indiegroundfilms.files.wordpress.com/2014/01/one-chance.pdf
tt1197624,1091,Law Abiding Citizen,2009,85,film_20100519/all_imsdb_05_19_10/Law-Abiding-Citizen.html
tt1197628,3027,Observe and Report,2009,27,http://www.imsdb.com/Movie Scripts/Observe and Report Script.html
tt1198138,3028,Obsessed,2009,79,http://www.imsdb.com/Movie Scripts/Obsessed Script.html
tt1201167,2352,Funny People,2009,60,http://www.imsdb.com/Movie Scripts/Funny People Script.html
tt1204977,6156,Ouija,2014,54,"Ouija (09.26.13, Juliet Snowden & Stiles White, 2014).pdf"
tt1205489,2436,Gran Torino,2008,179,http://www.imsdb.com/Movie Scripts/Gran Torino Script.html
tt1210042,3970,Brooklyn's Finest,2009,31,http://www.joblo.com/scripts/Brooklyns Finest.PDF
tt1210166,9015,Moneyball,2011,82,http://indiegroundfilms.files.wordpress.com/2014/01/moneyball.pdf
tt1211890,4622,Middle of Nowhere,2012,,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Middle_of_Nowhere.pdf
tt1212419,4353,Hereafter,2010,36,http://www.joblo.com/scripts/hereafter.pdf
tt1212436,1734,The Back-up Plan,2010,41,"http://www.imsdb.com/Movie Scripts/Back-up Plan, The Script.html"
tt1212450,7882,Lawless,2012,40,"Lawless (sks Wettest County In The World, The) (2009.06.15).pdf"
tt1216475,1957,Cars 2,2011,209,http://www.imsdb.com/Movie Scripts/Cars 2 Script.html
tt1219289,2775,Limitless,2011,86,http://www.imsdb.com/Movie Scripts/Limitless Script.html
tt1220198,8275,The Fourth Kind,2009,29,"FOURTH KIND, THE (2009) 2007.09.12 draft by Olatunde Osunsanmi.pdf"
tt1220888,2534,Henry's Crime,2010,,http://www.imsdb.com/Movie Scripts/Henry's Crime Script.html
tt1225822,2254,Extract,2009,12,http://www.imsdb.com/Movie Scripts/Extract Script.html
tt1226229,4260,Get Him to the Greek,2010,67,http://www.joblo.com/scripts/Get%20Him%20To%20The%20Greek.PDF
tt1226271,2099,The Damned United,2009,0,"http://www.imsdb.com/Movie Scripts/Damned United, The Script.html"
tt1226273,4150,Edge of Darkness,2010,47,http://www.joblo.com/scripts/Edge of Darkness.pdf
tt1226753,2133,The Debt,2010,34,"http://www.imsdb.com/Movie Scripts/Debt, The Script.html"
tt1226774,2597,In the Loop,2009,2,http://www.imsdb.com/Movie Scripts/In the Loop Script.html
tt1228953,6607,Big Fan,2009,,BIG FAN - Robert Siegel.pdf
tt1228987,9253,Let Me In,2010,13,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Let_Me_In.pdf
tt1229822,2660,Jane Eyre,2011,12,http://www.imsdb.com/Movie Scripts/Jane Eyre Script.html
tt1230414,2644,It's Complicated,2009,131,http://www.imsdb.com/Movie Scripts/It's Complicated Script.html
tt1231277,1297,S. Darko,2009,,film_20100519/all_imsdb_05_19_10/S.-Darko.html
tt1231587,2558,Hot Tub Time Machine,2010,55,http://www.imsdb.com/Movie Scripts/Hot Tub Time Machine Script.html
tt1232783,7901,Sorority Row,2009,13,Sorority Row_draft 2.pdf
tt1233334,3062,Pariah,2011,0,http://www.imsdb.com/Movie Scripts/Pariah Script.html
tt1234548,9246,The Men Who Stare at Goats,2009,37,"http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Men_Who_Stare_At_Goats,%20The.pdf"
tt1234654,4308,Greenberg,2010,4,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Greenberg.pdf
tt1242432,2584,I Spit on Your Grave,2010,,http://www.imsdb.com/Movie Scripts/I Spit on Your Grave Script.html
tt1242460,5209,We Need to Talk About Kevin,2011,1,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-We_Need_to_Talk_About_Kevin.pdf
tt1243957,6063,The Tourist,2010,74,https://wikileaks.org/sony/docs/03_03/Mktrsch/Market%20Research/Scripts/Released/The%20Tourist.pdf
tt1244754,4040,Conviction,2010,7,http://moviecultists.com/wp-content/uploads/screenplays/conviction.pdf
tt1250777,6864,Kick-Ass,2010,52,Kick-Ass.pdf
tt1259521,8770,The Cabin in the Woods,2012,45,http://indiegroundfilms.files.wordpress.com/2013/08/cabin-in-the-woods-the.pdf
tt1259571,5164,The Twilight Saga: New Moon,2009,344,http://www.imsdb.com/scripts/Twilight-New-Moon.html
tt1263670,4050,Crazy Heart,2009,45,http://www.joblo.com/scripts/ch.pdf
tt1265990,3237,The Roommate,2011,40,"http://www.imsdb.com/Movie Scripts/Roommate, The Script.html"
tt1266029,4725,Nowhere Boy,2009,1,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Nowhere_Boy.pdf
tt1270835,7176,Hatchet II,2010,,Hatchet II UNRATED Screenplay.pdf
tt1272878,6030,2 Guns,2013,80,https://wikileaks.org/sony/docs/03_03/Mktrsch/Market%20Research/Scripts/Released/2%20Guns%20%2820090915%29.pdf
tt1276104,2797,Looper,2012,72,http://www.imsdb.com/Movie Scripts/Looper Script.html
tt1278379,4441,Jack Goes Boating,2010,0,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Jack_Goes_Boating.pdf
tt1279935,2112,Date Night,2010,108,http://www.imsdb.com/Movie Scripts/Date Night Script.html
tt1282140,2202,Easy A,2010,64,http://www.imsdb.com/Movie Scripts/Easy A Script.html
tt1284575,1746,Bad Teacher,2011,109,http://www.imsdb.com/Movie Scripts/Bad Teacher Script.html
tt1285016,3381,The Social Network,2010,106,"http://www.imsdb.com/Movie Scripts/Social Network, The Script.html"
tt1291584,3686,Warrior,2011,15,http://www.imsdb.com/Movie Scripts/Warrior Script.html
tt1294688,8961,Last Night,2010,,http://indiegroundfilms.files.wordpress.com/2014/01/last-night-sep-12-08.pdf
tt1300851,3952,The Boondock Saints II: All Saints Day,2009,11,http://www.joblo.com/scripts/Boondock%20Saints%202%20All%20Saints%20Day.pdf
tt1306980,3770,50/50,2011,38,http://www-deadline-com.vimg.net/wp-content/uploads/2011/12/50-50_FINAL_Shooting_Draft_12-1-11__111215013022.pdf
tt1307068,6962,Seeking a Friend for the End of the World,2012,7,seekingafriendattheendoftheworld-lorenescafaria-1.7.11.pdf
tt1311071,4477,Kill Your Darlings,2013,1,http://www.dailyscript.com/scripts/Kill_Your_Darlings.pdf
tt1313092,3850,Animal Kingdom,2010,1,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Animal_Kingdom_The.pdf
tt1315981,4963,A Single Man,2009,10,"http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Single_Man, A.pdf"
tt1318514,3213,Rise of the Planet of the Apes,2011,194,http://www.imsdb.com/Movie Scripts/Rise of the Planet of the Apes Script.html
tt1320253,4185,The Expendables,2010,113,http://www.joblo.com/scripts/expendables.pdf
tt1321509,2130,Death at a Funeral,2010,47,http://www.imsdb.com/Movie Scripts/Death at a Funeral Script.html
tt1321860,7626,The Beaver,2011,1,"BEAVER, THE (05.08.08).pdf"
tt1321870,7849,Gangster Squad,2013,49,Gangster Squad (2010.09.16).pdf
tt1322269,5378,August: Osage County,2013,40,http://gointothestory.blcklst.com/wp-content/uploads/2014/06/August-Osage-County.pdf
tt1323594,4105,Despicable Me,2010,277,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Despicable_Me.pdf
tt1325004,5163,The Twilight Saga: Eclipse,2010,331,http://www.joblo.com/scripts/Twilight-Eclipse.pdf
tt1327773,9247,Lee Daniels' The Butler,2013,125,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Butler.pdf
tt1334260,4690,Never Let Me Go,2010,2,http://moviecultists.com/wp-content/uploads/screenplays/never-let-me-go.pdf
tt1336608,8199,Rock of Ages,2012,42,"ROCK OF AGES (2012) by Chris D'Arienzo (Rev. - Michael Arndt, Allan Loeb, & Jordan Roberts) [2010.12.08] [Digital].pdf"
tt1336617,7623,Cyrus,2010,8,CYRUS by Mark Duplass and Jay Duplass (2010).pdf
tt1340138,7733,Terminator Genisys,2015,92,Terminator Genisys 2015 Kalogridis & Lussier Scan.pdf
tt1340800,3563,Tinker Tailor Soldier Spy,2011,26,http://www.imsdb.com/Movie Scripts/Tinker Tailor Soldier Spy Script.html
tt1341167,7378,Four Lions,2010,,Four Lions.pdf
tt1341188,4379,How Do You Know,2010,33,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-How_Do_You_Know.pdf
tt1343092,5489,The Great Gatsby,2013,155,http://gointothestory.blcklst.com/wp-content/uploads/2014/11/Great-Gatsby.pdf
tt1343727,6420,Dredd,2012,14,Dredd (Peach Trees).pdf
tt1345836,8807,The Dark Knight Rises,2012,489,http://indiegroundfilms.files.wordpress.com/2014/01/dark-knight-rises-the.pdf
tt1365050,5380,Beasts of No Nation,2015,,http://gointothestory.blcklst.com/wp-content/uploads/2015/12/Beasts-of-No-Nation.pdf
tt1369706,7104,The Ward,2010,,"Ward, The.pdf"
tt1371111,8786,Cloud Atlas,2012,29,http://indiegroundfilms.files.wordpress.com/2014/01/cloud-atlas.pdf
tt1371155,4575,Made in Dagenham,2010,1,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Made_in_Dagenham.pdf
tt1372686,2059,Coriolanus,2011,0,http://www.imsdb.com/Movie Scripts/Coriolanus Script.html
tt1375666,2598,Inception,2010,323,http://www.imsdb.com/Movie Scripts/Inception Script.html
tt1385826,1556,The Adjustment Bureau,2011,68,"http://www.imsdb.com/Movie Scripts/Adjustment Bureau, The Script.html"
tt1385867,4042,Cop Out,2010,49,http://www.joblo.com/scripts/Cop Out.pdf
tt1386588,7627,The Other Guys,2010,131,The Other Guys aka The Back Ups - CHRIS HENCHY AND ADAM MCKAY.pdf
tt1392170,8029,The Hunger Games,2012,445,"HUNGER GAMES, THE (2012) by Suzanne Collins (Rev. - Billy Ray) [2010.08.07] [1st] [Scan] [Black'10].pdf"
tt1392214,9083,Prisoners,2013,65,https://indiegroundfilms.files.wordpress.com/2014/01/prisoners-may17-2013-pink-final-numbered.pdf
tt1397280,8208,Taken 2,2012,153,Taken 2 (2012) [8-31-2011] [D].pdf
tt1398426,7756,Straight Outta Compton,2015,166,Straight Outta Compton (2008.08.16).pdf
tt1399683,5238,Winter's Bone,2010,7,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Winters_Bone.pdf
tt1403177,2535,Hesher,2010,,http://www.imsdb.com/Movie Scripts/Hesher Script.html
tt1403865,7093,True Grit,2010,188,True Grit-1.pdf
tt1403981,3194,Remember Me,2010,21,http://www.imsdb.com/Movie Scripts/Remember Me Script.html
tt1405365,1975,Celeste & Jesse Forever,2012,3,http://www.imsdb.com/Movie Scripts/Celeste & Jesse Forever Script.html
tt1405500,4221,For Colored Girls,2010,41,http://moviecultists.com/wp-content/uploads/screenplays/for-colored-girls.pdf
tt1409024,2894,Men in Black 3,2012,195,http://www.imsdb.com/Movie Scripts/Men in Black 3 Script.html
tt1411238,3019,No Strings Attached,2011,77,http://www.imsdb.com/Movie Scripts/No Strings Attached Script.html
tt1411250,7252,Riddick,2013,44,Unt. Chronicles Of Riddick (2012) (aka ...Dead Man Stalking) [2009-10-18] [Scan].pdf
tt1412386,1810,The Best Exotic Marigold Hotel,2011,50,"http://www.imsdb.com/Movie Scripts/Best Exotic Marigold Hotel, The Script.html"
tt1423894,3892,Barney's Version,2010,8,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Barney%27s_Version.pdf
tt1423995,5055,Stone,2010,1,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Stone.pdf
tt1424381,7231,Predators,2010,57,Predators - Mike Finch & Alex Litvak.pdf
tt1430132,8605,The Wolverine,2013,142,The Wolverine.pdf
tt1430607,6037,Arthur Christmas,2011,50,https://wikileaks.org/sony/docs/03_03/Mktrsch/Market%20Research/Scripts/Released/Arthur%20Christmas%2011-Feb-10.pdf
tt1430612,8410,Brick Mansions,2014,21,Brick Mansions.pdf
tt1431181,5376,Another Year,2010,3,http://gointothestory.blcklst.com/wp-content/uploads/2014/11/Another-Year.pdf
tt1438176,2337,Fright Night,2011,20,http://www.imsdb.com/Movie Scripts/Fright Night (1985) Script.html
tt1440728,5477,The American,2010,39,http://gointothestory.blcklst.com/wp-content/uploads/2014/06/American-The.pdf
tt1441326,2858,Martha Marcy May Marlene,2011,3,http://www.imsdb.com/Movie Scripts/Martha Marcy May Marlene Script.html
tt1441953,5478,Testament of Youth,2014,1,http://gointothestory.blcklst.com/wp-content/uploads/2015/11/Testament-of-Youth.pdf
tt1446192,3212,Rise of the Guardians,2012,112,http://www.imsdb.com/Movie Scripts/Rise of the Guardians Script.html
tt1446714,6649,Prometheus,2012,137,PARADISE (aka PROMETHEUS) By Damon Lindelof [FINAL Draft].pdf
tt1453405,9017,Monsters University,2013,286,http://indiegroundfilms.files.wordpress.com/2014/01/monsters-university.pdf
tt1454029,2530,The Help,2011,186,"http://www.imsdb.com/Movie Scripts/Help, The Script.html"
tt1454468,2445,Gravity,2013,293,http://www.imsdb.com/Movie Scripts/Gravity Script.html
tt1458175,2997,The Next Three Days,2010,23,"http://www.imsdb.com/Movie Scripts/Next Three Days, The Script.html"
tt1462758,1943,Buried,2010,1,http://www.imsdb.com/Movie Scripts/Buried Script.html
tt1464540,2579,I Am Number Four,2011,60,http://www.imsdb.com/Movie Scripts/I Am Number Four Script.html
tt1465522,7302,Tucker and Dale vs. Evil,2010,,Tucker & Dale vs Evil.pdf
tt1477837,1974,Cedar Rapids,2011,7,http://www.imsdb.com/Movie Scripts/Cedar Rapids Script.html
tt1477855,5416,Hyde Park on Hudson,2012,6,http://gointothestory.blcklst.com/wp-content/uploads/2014/07/Hyde-Park-on-Hudson.pdf
tt1478338,1925,Bridesmaids,2011,185,http://www.screenplaydb.com/film/download/bridesmaids/
tt1480656,6614,Cosmopolis,2012,0,Cosmopolis (2012) by David Cronenberg [Undated] [Digital].pdf
tt1482459,4554,The Lorax,2012,233,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Lorax.pdf
tt1483013,3026,Oblivion,2013,95,http://www.imsdb.com/Movie Scripts/Oblivion Script.html
tt1486185,3189,Red Riding Hood,2011,41,http://www.imsdb.com/Movie Scripts/Red Riding Hood Script.html
tt1486190,3503,Tamara Drewe,2010,0,http://www.imsdb.com/Movie Scripts/Tamara Drewe Script.html
tt1488555,1981,The Change-Up,2011,40,"http://www.imsdb.com/Movie Scripts/Change-Up, The Script.html"
tt1490017,7944,The Lego Movie,2014,274,"Lego Movie, The.pdf"
tt1499658,2551,Horrible Bosses,2011,129,http://www.imsdb.com/Movie Scripts/Horrible Bosses Script.html
tt1502404,2187,Drive Angry,2011,11,http://www.joblo.com/scripts/driveangry.pdf
tt1504320,2708,The King's Speech,2010,153,"http://www.imsdb.com/Movie Scripts/King's Speech, The Script.html"
tt1512235,7057,Super,2010,,Super - James Gunn [08.28.2009].pdf
tt1521197,1667,Anonymous,2011,4,http://www.imsdb.com/Movie Scripts/Anonymous Script.html
tt1528071,6300,Horns,2013,,Horns - Keith Bunin [07.10.2012].pdf
tt1528100,6918,Exodus: Gods and Kings,2014,69,EXODUS-7.06.13-Steven Zailian.pdf
tt1528854,8234,Daddy's Home,2015,147,DADDY'S HOME (2015) 2007.04.05 draft by Brian Burns.pdf
tt1531663,7937,Everything Must Go,2010,2,EVERYTHING MUST GO - DAN RUSH.pdf
tt1532503,1796,Beginners,2010,6,http://www.imsdb.com/Movie Scripts/Beginners Script.html
tt1532958,6053,Battle of the Year,2013,9,https://wikileaks.org/sony/docs/03_03/Mktrsch/Market%20Research/Scripts/Released/Planet%20B-Boy%20%28Oct%202011%29.pdf
tt1535108,7763,Elysium,2013,99,Elysium_by_Neill_Blomkamp.pdf
tt1535109,6040,Captain Phillips,2013,114,https://wikileaks.org/sony/docs/03_03/Mktrsch/Market%20Research/Scripts/Released/Captain%20Phillips%20%2820120315%29.pdf
tt1540133,8021,The Guard,2011,5,"GUARD, THE (2011) by John Michael McDonagh [2009.10.09] [Shoot.] [Digital].pdf"
tt1542344,1520,127 Hours,2010,20,http://www.imsdb.com/Movie Scripts/127 Hours Script.html
tt1560747,2866,The Master,2012,17,"http://www.imsdb.com/Movie Scripts/Master, The Script.html"
tt1568346,6571,The Girl with the Dragon Tattoo,2011,113,The Girl With the Dragon Tattoo Screenplay.pdf
tt1568911,3680,War Horse,2011,87,http://www.imsdb.com/Movie Scripts/War Horse Script.html
tt1570728,2073,"Crazy, Stupid, Love.",2011,92,"http://www.imsdb.com/Movie Scripts/Crazy, Stupid, Love Script.html"
tt1583420,2733,Larry Crowne,2011,39,http://www.imsdb.com/Movie Scripts/Larry Crowne Script.html
tt1586752,2816,Machine Gun Preacher,2011,0,http://www.imsdb.com/Movie Scripts/Machine Gun Preacher Script.html
tt1587310,8653,Maleficent,2014,256,https://www.docdroid.net/9fhh/maleficent.pdf.html
tt1588334,7624,"Jeff, Who Lives at Home",2011,4,JEFF WHO LIVES AT HOME - Duplass.pdf
tt1588398,7557,Sleeping Beauty,2011,,Sleeping Beauty [2008-6-10] [10] [Unprod.] [Digital] [BL'08].pdf
tt1591095,2618,Insidious,2010,59,http://www.imsdb.com/Movie Scripts/Insidious Script.html
tt1592281,6410,Take This Waltz,2011,1,Take This Waltz (Polley) [2009-5-26] [Unprod.] [Digital] [BL'09].pdf
tt1596345,5456,Pawn Sacrifice,2014,2,http://gointothestory.blcklst.com/wp-content/uploads/2015/10/Pawn-Sacrifice.pdf
tt1596363,5496,The Big Short,2015,62,http://gointothestory.blcklst.com/wp-content/uploads/2016/01/The-Big-Short.pdf
tt1599348,7522,Safe House,2012,137,"SAFE HOUSE (2012) by David Guggenheim [2010.01.30] [Digital] [Black'10, Hit'10].pdf"
tt1600196,8151,The Drop,2014,11,"Drop, The, aka Animal Rescue (Dennis Lehane) (1.15.2013).pdf"
tt1601913,8112,The Grey,2011,56,The Grey.pdf
tt1602613,3040,Only God Forgives,2013,0,http://www.imsdb.com/Movie Scripts/Only God Forgives Script.html
tt1602620,5373,Amour,2012,,http://gointothestory.blcklst.com/wp-content/uploads/2014/11/Amour.pdf
tt1605783,9008,Midnight in Paris,2011,62,http://indiegroundfilms.files.wordpress.com/2014/01/midnight-in-paris-numbered.pdf
tt1606392,3726,Win Win,2011,11,http://www.imsdb.com/Movie Scripts/Win Win Script.html
tt1615147,2852,Margin Call,2011,5,http://www.imsdb.com/Movie Scripts/Margin Call Script.html
tt1622547,1530,30 Minutes or Less,2011,40,http://www.imsdb.com/Movie Scripts/30 Minutes or Less Script.html
tt1623288,3060,ParaNorman,2012,61,http://www.imsdb.com/Movie Scripts/ParaNorman Script.html
tt1625346,9241,Young Adult,2011,17,http://indiegroundfilms.files.wordpress.com/2014/01/young-adult-apr-10-10-5th.pdf
tt1632708,6042,Friends with Benefits,2011,61,https://wikileaks.org/sony/docs/03_03/Mktrsch/Market%20Research/Scripts/Released/Friends%20with%20Benefits.pdf
tt1633356,7906,Shark Night 3D,2011,20,SHARK_NIGHT_3D.pdf
tt1637688,6747,In Time,2011,41,I'm.Mortal by Andrew Niccol [Undated] [Rev] [Scan].pdf
tt1637725,3509,Ted,2012,239,http://www.imsdb.com/Movie Scripts/Ted Script.html
tt1640548,6466,Rampart,2011,1,Rampart_(2011)_(Ellroy_&_Moverman)_2010-21-10_Shoot._Rev._2010-22-09_112p_Digital.pdf
tt1645131,1286,Romeo & Juliet,2013,1,film_20100519/all_imsdb_05_19_10/Romeo-&-Juliet.html
tt1646971,2567,How to Train Your Dragon 2,2014,188,http://www.imsdb.com/Movie Scripts/How to Train Your Dragon 2 Script.html
tt1650062,3468,Super 8,2011,139,http://www.imsdb.com/Movie Scripts/Super 8 Script.html
tt1655420,2975,My Week with Marilyn,2011,16,http://www.imsdb.com/Movie Scripts/My Week with Marilyn Script.html
tt1655460,7924,Wanderlust,2012,18,WANDERLUST (2012) - 2010.01.21 draft by Ken Marino & David Wain.pdf
tt1656186,8053,Stolen,2012,,Stolen (Guggenheim).pdf
tt1657507,2041,Colombiana,2011,40,http://www.imsdb.com/Movie Scripts/Colombiana Script.html
